total,available,percent,used,free,active,inactive,buffers,cached,shared,slab,dataset,buffer_error,total_dataset
7206719488,1244176384,82.7,5703573504,117542912,3364061184,3426033664,9412608,1376190464,45056,137781248,26000,False,2015644
7206719488,1251397632,82.6,5696749568,135077888,3171991552,3600478208,9433088,1365458944,45056,136949760,27000,False,2015644
7206719488,1248870400,82.7,5698838528,130179072,3172167680,3605016576,9433088,1368268800,45056,137719808,28000,False,2015644
7206719488,1245896704,82.7,5701746688,125018112,3172397056,3609874432,9449472,1370505216,45056,137719808,29000,False,2015644
7206719488,1243496448,82.7,5704200192,120115200,3172675584,3614744576,9449472,1372954624,45056,137719808,30000,False,2015644
7206719488,1241382912,82.8,5706764288,134569984,3172843520,3601022976,9465856,1355919360,45056,136839168,31000,False,2015644
7206719488,1239433216,82.8,5708783616,130441216,3172954112,3605454848,9465856,1358028800,45056,136839168,32000,False,2015644
7206719488,1237241856,82.8,5711020032,126054400,3173240832,3610202112,9486336,1360158720,45056,136839168,33000,False,2015644
7206719488,1234849792,82.9,5713383424,121667584,3173363712,3614265344,9486336,1362182144,45056,136839168,34000,False,2015644
7206719488,1229467648,82.9,5718847488,132247552,3174174720,3601580032,9502720,1346121728,45056,136802304,35000,False,2015644
7206719488,1227501568,83.0,5720739840,128118784,3174338560,3606163456,9502720,1348358144,45056,136802304,36000,False,2015644
7206719488,1225482240,83.0,5722755072,123990016,3174526976,3610701824,9502720,1350471680,45056,136802304,37000,False,2015644
7206719488,1223274496,83.0,5724966912,119377920,3174715392,3615547392,9527296,1352847360,45056,136769536,38000,False,2015644
7206719488,1219338240,83.1,5729017856,131248128,3174948864,3603705856,9527296,1336926208,45056,136663040,39000,False,2015644
7206719488,1216548864,83.1,5731622912,126345216,3175092224,3608145920,9547776,1339203584,45056,136663040,40000,False,2015644
7206719488,1214607360,83.1,5733707776,122216448,3175239680,3612729344,9547776,1341247488,45056,136663040,41000,False,2015644
7206719488,1211949056,83.2,5736349696,117313536,3175428096,3617378304,9564160,1343492096,45056,136663040,42000,False,2015644
7206719488,1209339904,83.2,5738881024,121184256,3175546880,3613294592,9580544,1337073664,45056,136658944,43000,False,2015644
7206719488,1206587392,83.3,5741608960,116375552,3175739392,3618054144,9588736,1339146240,45056,136822784,44000,False,2015644
7206719488,1204088832,83.3,5744177152,120442880,3175952384,3613843456,9588736,1332510720,45056,136622080,45000,False,2015644
7206719488,1200934912,83.3,5747306496,123539456,3176513536,3610066944,9609216,1326264320,45056,136622080,46000,False,2015644
7206719488,1198006272,83.4,5750124544,118636544,3176656896,3614380032,9609216,1328349184,45056,136622080,47000,False,2015644
7206719488,1194749952,83.4,5753569280,147021824,3176792064,3585372160,9617408,1296510976,45056,136536064,48000,False,2015644
